seller_id,total_items_sold,actual_return_rate,avg_seller_rating,fulfilment_type,avg_discount,total_return_cost,return_rate_pct,risk_score,risk_tier
SELL01062,32,0.4375,3.2,Platform Fulfilled,17.8125,158464.75799999997,43.75,44.7,Medium Risk
SELL01063,61,0.2459016393442623,3.1,Platform Fulfilled,18.114754098360656,65689.926,24.59,36.1,Medium Risk
SELL01064,64,0.375,2.5,Platform Fulfilled,16.5625,138472.2075,37.5,46.1,Medium Risk
SELL01065,51,0.3137254901960784,2.4,Platform Fulfilled,12.352941176470589,70052.529,31.37,41.3,Medium Risk
SELL01066,75,0.26666666666666666,4.5,Seller Fulfilled,16.933333333333334,215605.5795,26.67,25.9,Low Risk
SELL01067,38,0.21052631578947367,4.4,Seller Fulfilled,19.473684210526315,38311.945499999994,21.05,25.4,Low Risk
SELL01068,58,0.2413793103448276,3.4,Platform Fulfilled,15.689655172413794,6934.659,24.14,32.2,Low Risk
SELL01069,39,0.41025641025641024,3.8,Seller Fulfilled,19.743589743589745,64387.491,41.03,40.0,Medium Risk
SELL01070,57,0.38596491228070173,2.3,Platform Fulfilled,14.12280701754386,61483.46399999999,38.6,46.7,Medium Risk
SELL01071,29,0.2413793103448276,4.4,Seller Fulfilled,21.379310344827587,43564.8735,24.14,28.0,Low Risk
SELL01072,23,0.21739130434782608,2.2,Platform Fulfilled,16.304347826086957,2673.1365,21.74,40.3,Medium Risk
SELL01073,27,0.2962962962962963,3.9,Seller Fulfilled,20.185185185185187,30925.987500000003,29.63,33.8,Medium Risk
SELL01074,32,0.125,3.9,Platform Fulfilled,17.5,12225.6825,12.5,23.7,Low Risk
SELL01075,37,0.05405405405405406,3.8,Seller Fulfilled,10.675675675675675,2542.5389999999998,5.41,16.9,Low Risk
SELL01076,12,0.4166666666666667,3.3,Platform Fulfilled,14.583333333333334,7785.492,41.67,41.0,Medium Risk
SELL01077,10,0.3,3.9,Platform Fulfilled,19.5,41777.424,30.0,33.6,Medium Risk
SELL01078,44,0.29545454545454547,3.5,Platform Fulfilled,14.545454545454545,26980.6725,29.55,33.4,Medium Risk
SELL01079,9,0.0,4.5,Seller Fulfilled,16.11111111111111,0.0,0.0,12.1,Low Risk
SELL01080,76,0.2236842105263158,4.3,Seller Fulfilled,16.25,89937.7245,22.37,24.9,Low Risk
SELL01081,24,0.2916666666666667,4.8,Seller Fulfilled,16.666666666666668,17780.5995,29.17,24.8,Low Risk
SELL01082,69,0.391304347826087,3.2,Platform Fulfilled,16.52173913043478,267898.0425,39.13,41.6,Medium Risk
SELL01083,6,0.16666666666666666,4.1,Platform Fulfilled,10.833333333333334,3107.5754999999995,16.67,20.4,Low Risk
SELL01084,47,0.2978723404255319,3.6,Seller Fulfilled,16.80851063829787,11931.313499999998,29.79,34.2,Medium Risk
SELL01085,64,0.375,3.0,Seller Fulfilled,18.28125,92959.26749999999,37.5,43.4,Medium Risk
SELL01086,69,0.4492753623188406,3.1,Seller Fulfilled,15.579710144927537,146722.023,44.93,44.7,Medium Risk
SELL01087,44,0.36363636363636365,4.4,Seller Fulfilled,15.227272727272727,5769.7215,36.36,30.5,Low Risk
SELL01088,58,0.22413793103448276,3.4,Platform Fulfilled,13.879310344827585,74275.6155,22.41,30.2,Low Risk
SELL01089,28,0.35714285714285715,3.7,Seller Fulfilled,17.857142857142858,120199.5315,35.71,37.0,Medium Risk
SELL01090,58,0.22413793103448276,3.1,Platform Fulfilled,18.53448275862069,20179.032,22.41,35.2,Medium Risk
SELL01091,18,0.1111111111111111,3.5,Platform Fulfilled,18.055555555555557,716.3609999999999,11.11,26.3,Low Risk
SELL01092,44,0.3181818181818182,3.1,Seller Fulfilled,21.25,20776.8915,31.82,41.5,Medium Risk
SELL01093,65,0.23076923076923078,4.0,Seller Fulfilled,18.153846153846153,37978.323000000004,23.08,28.6,Low Risk
SELL01094,36,0.2777777777777778,4.2,Seller Fulfilled,20.0,3737.5125,27.78,30.5,Low Risk
SELL01095,20,0.2,4.3,Seller Fulfilled,22.25,181.386,20.0,27.2,Low Risk
SELL01096,30,0.3,2.2,Platform Fulfilled,17.0,12429.078,30.0,44.9,Medium Risk
SELL01097,46,0.2608695652173913,3.6,Platform Fulfilled,14.456521739130435,4274.2575,26.09,30.9,Low Risk
SELL01098,60,0.25,4.1,Seller Fulfilled,13.666666666666666,106248.78749999999,25.0,26.2,Low Risk
SELL01099,34,0.17647058823529413,3.4,Seller Fulfilled,14.558823529411764,4190.1975,17.65,28.2,Low Risk
SELL01100,11,0.09090909090909091,4.1,Seller Fulfilled,10.909090909090908,363.62699999999995,9.09,16.6,Low Risk
SELL01101,80,0.1,4.1,Platform Fulfilled,18.9375,86432.073,10.0,21.8,Low Risk
SELL01102,36,0.05555555555555555,4.6,Platform Fulfilled,18.055555555555557,780.8489999999999,5.56,15.3,Low Risk
SELL01103,60,0.16666666666666666,3.7,Seller Fulfilled,16.416666666666668,17323.1535,16.67,26.6,Low Risk
SELL01104,23,0.34782608695652173,3.7,Seller Fulfilled,15.434782608695652,69449.5005,34.78,35.1,Medium Risk
SELL01105,49,0.14285714285714285,5.0,Seller Fulfilled,17.959183673469386,29781.9375,14.29,16.6,Low Risk
SELL01106,48,0.2916666666666667,3.5,Platform Fulfilled,13.4375,46670.349,29.17,32.6,Low Risk
SELL01107,28,0.35714285714285715,4.0,Seller Fulfilled,15.0,86530.764,35.71,33.1,Medium Risk
SELL01108,32,0.3125,4.0,Seller Fulfilled,15.46875,81291.282,31.25,31.1,Low Risk
SELL01109,20,0.15,4.1,Platform Fulfilled,12.5,655.485,15.0,20.5,Low Risk
SELL01110,13,0.07692307692307693,3.8,Seller Fulfilled,21.923076923076923,1571.8995,7.69,24.6,Low Risk
SELL01111,28,0.14285714285714285,4.0,Seller Fulfilled,18.75,36946.611,14.29,24.6,Low Risk
SELL01112,62,0.11290322580645161,4.0,Seller Fulfilled,13.306451612903226,50197.5615,11.29,19.8,Low Risk
SELL01113,7,0.42857142857142855,5.0,Seller Fulfilled,27.142857142857142,2558.955,42.86,36.2,Medium Risk
SELL01114,22,0.09090909090909091,3.5,Seller Fulfilled,15.681818181818182,2892.5699999999997,9.09,23.9,Low Risk
SELL01115,25,0.2,3.7,Platform Fulfilled,17.2,5280.183,20.0,28.7,Low Risk
SELL01116,60,0.2833333333333333,5.0,Seller Fulfilled,14.916666666666666,32882.621999999996,28.33,21.8,Low Risk
SELL01117,15,0.26666666666666666,3.8,Seller Fulfilled,9.666666666666666,50935.388999999996,26.67,26.9,Low Risk
SELL01118,55,0.34545454545454546,4.0,Seller Fulfilled,17.181818181818183,27446.3475,34.55,33.7,Medium Risk
SELL01119,31,0.2903225806451613,3.4,Platform Fulfilled,18.548387096774192,7084.6230000000005,29.03,36.3,Medium Risk
SELL01120,44,0.25,3.3,Seller Fulfilled,23.977272727272727,6188.8665,25.0,38.2,Medium Risk
SELL01121,48,0.10416666666666667,4.0,Seller Fulfilled,15.520833333333334,81510.89549999998,10.42,20.7,Low Risk
SELL01122,63,0.38095238095238093,3.1,Seller Fulfilled,12.063492063492063,29276.7735,38.1,39.3,Medium Risk
SELL01123,59,0.3050847457627119,3.2,Seller Fulfilled,21.52542372881356,80311.11300000001,30.51,40.3,Medium Risk
SELL01124,62,0.22580645161290322,4.1,Seller Fulfilled,14.67741935483871,64379.327999999994,22.58,25.6,Low Risk
SELL01125,75,0.26666666666666666,4.4,Seller Fulfilled,12.866666666666667,79017.34649999999,26.67,24.3,Low Risk
SELL01126,44,0.29545454545454547,2.9,Platform Fulfilled,16.022727272727273,52444.818,29.55,38.8,Medium Risk
SELL01127,86,0.37209302325581395,3.2,Platform Fulfilled,10.581395348837209,178268.0745,37.21,37.2,Medium Risk
SELL01128,39,0.1282051282051282,5.0,Platform Fulfilled,17.82051282051282,77719.929,12.82,15.7,Low Risk
SELL01129,12,0.6666666666666666,3.0,Seller Fulfilled,24.583333333333332,3455.9925000000003,66.67,61.6,Medium Risk
SELL01130,53,0.1509433962264151,3.7,Platform Fulfilled,16.132075471698112,3953.091,15.09,25.7,Low Risk
SELL01131,36,0.3055555555555556,2.8,Platform Fulfilled,16.805555555555557,10340.841,30.56,40.6,Medium Risk
SELL01132,63,0.19047619047619047,3.7,Seller Fulfilled,14.920634920634921,91009.899,19.05,26.9,Low Risk
SELL01133,45,0.4888888888888889,2.9,Seller Fulfilled,19.11111111111111,50218.314,48.89,50.3,Medium Risk
SELL01134,60,0.11666666666666667,4.7,Platform Fulfilled,16.75,22505.146500000003,11.67,16.8,Low Risk
SELL01135,47,0.3191489361702128,4.1,Seller Fulfilled,11.595744680851064,157510.8075,31.91,28.4,Low Risk
SELL01136,41,0.12195121951219512,4.2,Platform Fulfilled,12.560975609756097,3462.7124999999996,12.2,18.4,Low Risk
SELL01137,41,0.07317073170731707,4.7,Platform Fulfilled,14.512195121951219,9969.758999999998,7.32,13.3,Low Risk
SELL01138,39,0.5384615384615384,2.9,Seller Fulfilled,18.076923076923077,187318.4805,53.85,52.2,Medium Risk
SELL01139,26,0.5,3.3,Seller Fulfilled,21.346153846153847,28075.360499999995,50.0,49.2,Medium Risk
SELL01140,41,0.2682926829268293,3.1,Platform Fulfilled,19.390243902439025,7431.991499999999,26.83,37.9,Medium Risk
SELL01141,40,0.275,3.6,Seller Fulfilled,17.25,125528.5455,27.5,33.3,Medium Risk
SELL01142,53,0.6037735849056604,3.0,Seller Fulfilled,16.41509433962264,230754.56699999998,60.38,53.7,Medium Risk
SELL01143,31,0.45161290322580644,2.8,Seller Fulfilled,16.612903225806452,16581.8085,45.16,47.7,Medium Risk
SELL01145,45,0.13333333333333333,4.1,Seller Fulfilled,19.22222222222222,35460.688500000004,13.33,23.6,Low Risk
SELL01146,39,0.38461538461538464,3.5,Platform Fulfilled,19.871794871794872,55429.804499999984,38.46,41.0,Medium Risk
SELL01147,28,0.2857142857142857,4.6,Seller Fulfilled,18.035714285714285,31152.2985,28.57,26.8,Low Risk
SELL01148,16,0.125,4.4,Seller Fulfilled,14.375,731.3489999999999,12.5,18.1,Low Risk
SELL01149,50,0.18,3.8,Platform Fulfilled,15.2,70714.3005,18.0,25.8,Low Risk
SELL01150,63,0.2857142857142857,4.0,Platform Fulfilled,12.53968253968254,42829.54199999999,28.57,28.1,Low Risk
SELL01151,52,0.21153846153846154,4.2,Seller Fulfilled,14.134615384615385,14545.669499999998,21.15,23.8,Low Risk
SELL01152,41,0.3170731707317073,2.9,Platform Fulfilled,13.78048780487805,51940.10399999999,31.71,38.6,Medium Risk
SELL01153,7,0.2857142857142857,3.8,Seller Fulfilled,6.428571428571429,2218.071,28.57,26.0,Low Risk
SELL01154,39,0.1282051282051282,3.5,Platform Fulfilled,19.23076923076923,12634.249500000002,12.82,27.8,Low Risk
SELL01155,30,0.2,3.3,Seller Fulfilled,16.5,16203.153,20.0,31.3,Low Risk
SELL01156,48,0.0625,4.9,Seller Fulfilled,14.375,1958.838,6.25,11.2,Low Risk
SELL01157,42,0.47619047619047616,3.1,Platform Fulfilled,16.071428571428573,56756.622,47.62,46.4,Medium Risk
SELL01158,32,0.25,3.6,Platform Fulfilled,12.03125,7122.24,25.0,29.0,Low Risk
SELL01159,54,0.5185185185185185,2.3,Seller Fulfilled,14.444444444444445,239241.41399999996,51.85,53.6,Medium Risk
SELL01160,15,0.06666666666666667,4.1,Seller Fulfilled,21.0,436.4505,6.67,21.3,Low Risk
SELL01161,21,0.23809523809523808,3.4,Platform Fulfilled,10.0,4000.203,23.81,28.7,Low Risk
SELL01162,32,0.25,4.2,Seller Fulfilled,15.3125,41819.491500000004,25.0,26.4,Low Risk
SELL01163,49,0.20408163265306123,3.0,Platform Fulfilled,15.0,40904.079,20.41,32.9,Low Risk
SELL01164,17,0.0,3.8,Platform Fulfilled,17.352941176470587,0.0,0.0,18.1,Low Risk
SELL01165,10,0.7,3.5,Seller Fulfilled,19.0,2658.6314999999995,70.0,56.3,Medium Risk
SELL01166,50,0.1,5.0,Platform Fulfilled,17.2,37392.5715,10.0,14.0,Low Risk
SELL01167,17,0.4117647058823529,3.4,Platform Fulfilled,15.294117647058824,23391.271499999995,41.18,40.5,Medium Risk
SELL01168,83,0.1927710843373494,4.1,Seller Fulfilled,16.02409638554217,73239.3165,19.28,24.7,Low Risk
SELL01169,55,0.18181818181818182,3.6,Platform Fulfilled,19.272727272727273,64573.721999999994,18.18,29.8,Low Risk
SELL01170,24,0.125,3.8,Seller Fulfilled,16.458333333333332,23274.045000000002,12.5,23.8,Low Risk
SELL01171,13,0.07692307692307693,3.6,Platform Fulfilled,11.538461538461538,95.2515,7.69,20.0,Low Risk
SELL01172,28,0.17857142857142858,4.6,Seller Fulfilled,14.285714285714286,21727.794,17.86,19.2,Low Risk
SELL01173,19,0.47368421052631576,3.3,Platform Fulfilled,16.57894736842105,8221.764,47.37,45.1,Medium Risk
SELL01174,25,0.12,4.7,Seller Fulfilled,11.8,296.99249999999995,12.0,14.1,Low Risk
SELL01175,76,0.27631578947368424,4.4,Seller Fulfilled,13.618421052631579,146816.457,27.63,25.2,Low Risk
SELL01176,67,0.22388059701492538,4.1,Platform Fulfilled,15.597014925373134,95801.4915,22.39,26.0,Low Risk
SELL01177,49,0.30612244897959184,3.4,Seller Fulfilled,16.3265306122449,136770.1665,30.61,35.8,Medium Risk
SELL01178,45,0.08888888888888889,5.0,Platform Fulfilled,16.77777777777778,29944.528499999997,8.89,13.2,Low Risk
SELL01179,21,0.19047619047619047,4.0,Platform Fulfilled,11.428571428571429,1552.7745,19.05,22.6,Low Risk
SELL01180,37,0.24324324324324326,4.6,Platform Fulfilled,14.72972972972973,35764.3545,24.32,22.7,Low Risk
SELL01181,20,0.15,4.4,Seller Fulfilled,15.5,4508.91,15.0,20.0,Low Risk
SELL01182,15,0.26666666666666666,3.8,Seller Fulfilled,16.333333333333332,517.254,26.67,30.8,Low Risk
SELL01183,13,0.07692307692307693,3.6,Seller Fulfilled,10.76923076923077,14437.414499999999,7.69,19.6,Low Risk
SELL01184,39,0.15384615384615385,4.5,Seller Fulfilled,11.025641025641026,38261.50199999999,15.38,16.8,Low Risk
SELL01185,65,0.24615384615384617,3.4,Seller Fulfilled,19.615384615384617,61505.859,24.62,34.7,Medium Risk
SELL01186,57,0.5789473684210527,2.9,Seller Fulfilled,15.614035087719298,324633.83400000003,57.89,52.8,Medium Risk
SELL01187,41,0.07317073170731707,3.7,Seller Fulfilled,18.29268292682927,1273.6245,7.32,23.0,Low Risk
SELL01188,23,0.4782608695652174,3.4,Seller Fulfilled,13.695652173913043,66997.545,47.83,42.8,Medium Risk
SELL01189,9,0.1111111111111111,3.7,Platform Fulfilled,21.11111111111111,209.259,11.11,26.6,Low Risk
SELL01190,32,0.40625,3.0,Seller Fulfilled,15.3125,16030.2975,40.62,43.2,Medium Risk
SELL01191,36,0.25,5.0,Platform Fulfilled,17.77777777777778,44421.221999999994,25.0,21.8,Low Risk
SELL01192,34,0.17647058823529413,4.2,Seller Fulfilled,11.617647058823529,1678.2975,17.65,20.5,Low Risk
SELL01193,28,0.75,2.7,Seller Fulfilled,16.607142857142858,22786.833,75.0,63.4,Medium Risk
SELL01194,74,0.4594594594594595,3.0,Seller Fulfilled,13.58108108108108,142845.36599999998,45.95,44.8,Medium Risk
SELL01195,85,0.2235294117647059,3.5,Platform Fulfilled,16.529411764705884,135957.7845,22.35,31.0,Low Risk
SELL01196,38,0.3157894736842105,3.0,Platform Fulfilled,15.0,91565.421,31.58,38.5,Medium Risk
SELL01197,32,0.15625,3.7,Seller Fulfilled,15.78125,3437.409,15.62,25.7,Low Risk
SELL01198,17,0.17647058823529413,3.0,Seller Fulfilled,11.176470588235293,1722.0389999999998,17.65,29.3,Low Risk
SELL01199,35,0.2,4.2,Platform Fulfilled,14.428571428571429,40085.277,20.0,23.4,Low Risk
SELL01200,102,0.20588235294117646,4.3,Seller Fulfilled,15.686274509803921,147105.82349999997,20.59,23.6,Low Risk
SELL01201,39,0.23076923076923078,4.1,Seller Fulfilled,15.64102564102564,8855.2995,23.08,26.4,Low Risk
SELL01202,40,0.35,4.1,Seller Fulfilled,20.25,169406.66249999998,35.0,35.0,Medium Risk
SELL01203,39,0.38461538461538464,3.3,Seller Fulfilled,11.41025641025641,32011.9185,38.46,37.6,Medium Risk
SELL01204,55,0.2,4.0,Seller Fulfilled,17.818181818181817,118514.1195,20.0,26.8,Low Risk
SELL01205,39,0.1794871794871795,4.3,Platform Fulfilled,16.153846153846153,36410.2425,17.95,22.6,Low Risk
SELL01206,49,0.24489795918367346,3.8,Seller Fulfilled,13.979591836734693,9727.413,24.49,28.4,Low Risk
SELL01207,64,0.328125,3.9,Seller Fulfilled,14.6875,92138.931,32.81,32.2,Low Risk
SELL01209,43,0.11627906976744186,4.3,Seller Fulfilled,11.046511627906977,31713.831,11.63,16.4,Low Risk
SELL01210,62,0.16129032258064516,4.4,Platform Fulfilled,16.048387096774192,61544.706,16.13,20.8,Low Risk
SELL01211,23,0.17391304347826086,4.2,Platform Fulfilled,19.347826086956523,11102.8005,17.39,24.9,Low Risk
SELL01212,19,0.15789473684210525,4.0,Platform Fulfilled,7.894736842105263,4172.8695,15.79,18.9,Low Risk
SELL01213,52,0.34615384615384615,3.1,Platform Fulfilled,16.53846153846154,49023.2175,34.62,40.2,Medium Risk
SELL01214,33,0.30303030303030304,4.3,Seller Fulfilled,15.606060606060606,7025.8305,30.3,28.4,Low Risk
SELL01215,95,0.21052631578947367,4.8,Seller Fulfilled,16.05263157894737,78010.266,21.05,20.4,Low Risk
SELL01216,41,0.36585365853658536,2.3,Platform Fulfilled,18.414634146341463,131033.9475,36.59,48.2,Medium Risk
SELL01217,16,0.0,3.9,Seller Fulfilled,10.3125,0.0,0.0,13.2,Low Risk
SELL01218,53,0.2641509433962264,4.0,Platform Fulfilled,15.566037735849056,11827.02,26.42,28.7,Low Risk
SELL01219,39,0.23076923076923078,3.5,Seller Fulfilled,18.205128205128204,33575.262,23.08,32.4,Low Risk
SELL01220,17,0.11764705882352941,4.6,Platform Fulfilled,15.294117647058824,120.60149999999999,11.76,16.8,Low Risk
SELL01221,32,0.21875,3.3,Platform Fulfilled,15.3125,33646.359000000004,21.88,31.6,Low Risk
SELL01222,24,0.20833333333333334,3.3,Seller Fulfilled,13.541666666666666,1087.3665,20.83,30.0,Low Risk
SELL01223,3,0.3333333333333333,4.6,Seller Fulfilled,18.333333333333332,20251.932,33.33,29.3,Low Risk
SELL01224,51,0.1568627450980392,3.9,Platform Fulfilled,15.196078431372548,11497.9095,15.69,23.9,Low Risk
SELL01225,52,0.36538461538461536,3.3,Platform Fulfilled,20.96153846153846,65254.438500000004,36.54,42.2,Medium Risk
SELL01226,81,0.20987654320987653,4.2,Seller Fulfilled,15.925925925925926,17322.6315,20.99,24.7,Low Risk
SELL01228,46,0.2826086956521739,3.5,Seller Fulfilled,16.304347826086957,12019.1955,28.26,33.9,Medium Risk
SELL01229,11,0.45454545454545453,3.1,Seller Fulfilled,15.454545454545455,2435.091,45.45,45.0,Medium Risk
SELL01230,9,0.2222222222222222,3.8,Platform Fulfilled,6.666666666666667,2632.5434999999998,22.22,22.9,Low Risk
SELL01231,22,0.5454545454545454,3.0,Seller Fulfilled,11.363636363636363,74597.094,54.55,47.8,Medium Risk
SELL01232,30,0.2,4.4,Seller Fulfilled,16.333333333333332,4425.7125,20.0,23.0,Low Risk
SELL01233,94,0.1595744680851064,4.0,Seller Fulfilled,14.840425531914894,17293.83,15.96,23.1,Low Risk
SELL01234,24,0.375,3.5,Platform Fulfilled,22.083333333333332,80815.272,37.5,41.8,Medium Risk
SELL01235,60,0.21666666666666667,3.1,Platform Fulfilled,10.666666666666666,31450.093499999995,21.67,30.3,Low Risk
SELL01236,49,0.10204081632653061,3.7,Seller Fulfilled,13.26530612244898,68812.62899999999,10.2,21.5,Low Risk
SELL01237,6,0.6666666666666666,3.2,Platform Fulfilled,6.666666666666667,41338.155,66.67,49.6,Medium Risk
SELL01238,55,0.34545454545454546,3.6,Seller Fulfilled,17.363636363636363,234296.4765,34.55,36.8,Medium Risk
SELL01239,65,0.4153846153846154,3.2,Platform Fulfilled,15.307692307692308,186730.566,41.54,42.1,Medium Risk
SELL01240,27,0.14814814814814814,4.6,Seller Fulfilled,15.925925925925926,17219.826,14.81,18.6,Low Risk
SELL01241,27,0.2962962962962963,4.4,Platform Fulfilled,13.148148148148149,7179.931500000001,29.63,25.9,Low Risk
SELL01242,25,0.52,2.6,Seller Fulfilled,14.6,69468.76499999998,52.0,51.5,Medium Risk
SELL01243,27,0.14814814814814814,4.1,Platform Fulfilled,19.814814814814813,2919.669,14.81,24.7,Low Risk
SELL01244,26,0.46153846153846156,4.4,Seller Fulfilled,14.23076923076923,101703.0735,46.15,34.8,Medium Risk
SELL01245,42,0.4523809523809524,3.9,Seller Fulfilled,16.30952380952381,93830.532,45.24,39.3,Medium Risk
SELL01246,50,0.18,3.8,Platform Fulfilled,18.4,24662.022,18.0,27.7,Low Risk
SELL01247,36,0.16666666666666666,4.2,Seller Fulfilled,18.88888888888889,71875.5585,16.67,24.3,Low Risk
SELL01248,38,0.3684210526315789,4.2,Seller Fulfilled,14.605263157894736,113415.99449999999,36.84,31.9,Low Risk
SELL01249,26,0.3076923076923077,4.2,Platform Fulfilled,16.53846153846154,6211.4865,30.77,30.0,Low Risk
SELL01250,70,0.14285714285714285,4.8,Seller Fulfilled,18.428571428571427,92999.34300000001,14.29,18.4,Low Risk
SELL01251,14,0.35714285714285715,3.8,Seller Fulfilled,16.428571428571427,1123.9979999999998,35.71,35.4,Medium Risk
SELL01252,35,0.08571428571428572,3.8,Platform Fulfilled,15.714285714285714,1797.3615,8.57,21.4,Low Risk
SELL01253,29,0.5517241379310345,2.4,Seller Fulfilled,15.517241379310345,140901.34649999999,55.17,55.1,Medium Risk
SELL01254,35,0.14285714285714285,3.9,Seller Fulfilled,12.428571428571429,53988.535500000005,14.29,21.6,Low Risk
SELL01255,27,0.14814814814814814,4.4,Platform Fulfilled,19.444444444444443,36188.526,14.81,22.2,Low Risk
SELL01256,53,0.32075471698113206,4.4,Seller Fulfilled,19.056603773584907,8107.220999999999,32.08,30.6,Low Risk
SELL01257,40,0.175,4.6,Seller Fulfilled,20.125,22647.3255,17.5,22.5,Low Risk
SELL01258,40,0.375,4.0,Seller Fulfilled,16.875,95639.81249999999,37.5,35.0,Medium Risk
SELL01259,12,0.16666666666666666,3.1,Seller Fulfilled,16.666666666666668,19501.220999999998,16.67,31.3,Low Risk
SELL01260,44,0.25,4.9,Platform Fulfilled,14.318181818181818,3780.0464999999995,25.0,20.6,Low Risk
SELL01261,18,0.05555555555555555,4.7,Platform Fulfilled,18.88888888888889,3086.409,5.56,15.0,Low Risk
SELL01262,47,0.1702127659574468,4.1,Seller Fulfilled,12.76595744680851,26939.2425,17.02,21.6,Low Risk
SELL01263,52,0.38461538461538464,3.7,Seller Fulfilled,17.884615384615383,140906.0085,38.46,38.4,Medium Risk
SELL01264,34,0.23529411764705882,3.8,Seller Fulfilled,17.205882352941178,5193.808499999999,23.53,29.7,Low Risk
SELL01265,38,0.39473684210526316,2.7,Platform Fulfilled,13.552631578947368,15867.530999999999,39.47,43.8,Medium Risk
SELL01266,43,0.3953488372093023,2.9,Seller Fulfilled,17.441860465116278,16254.403499999999,39.53,44.6,Medium Risk
SELL01267,44,0.22727272727272727,4.7,Platform Fulfilled,17.613636363636363,96359.97899999999,22.73,22.8,Low Risk
SELL01268,47,0.2553191489361702,3.8,Seller Fulfilled,14.148936170212766,57857.9595,25.53,29.0,Low Risk
SELL01269,64,0.484375,3.3,Platform Fulfilled,17.34375,88118.60699999999,48.44,46.0,Medium Risk
SELL01270,24,0.20833333333333334,4.4,Seller Fulfilled,13.541666666666666,7109.898,20.83,21.7,Low Risk
SELL01271,38,0.13157894736842105,3.9,Seller Fulfilled,15.263157894736842,28234.161,13.16,22.7,Low Risk
SELL01272,50,0.16,4.2,Platform Fulfilled,15.6,48562.017,16.0,22.0,Low Risk
SELL01273,53,0.2830188679245283,2.4,Platform Fulfilled,13.679245283018869,40565.312999999995,28.3,40.6,Medium Risk
SELL01274,25,0.4,3.2,Platform Fulfilled,17.0,37015.2915,40.0,42.4,Medium Risk
SELL01275,64,0.375,3.9,Seller Fulfilled,11.015625,368961.3585,37.5,32.4,Low Risk
SELL01276,28,0.25,3.8,Seller Fulfilled,25.178571428571427,32851.323000000004,25.0,35.2,Medium Risk
SELL01277,38,0.3157894736842105,2.5,Platform Fulfilled,16.31578947368421,78742.6995,31.58,43.0,Medium Risk
SELL01279,37,0.32432432432432434,3.7,Seller Fulfilled,15.0,6392.1585,32.43,33.6,Medium Risk
SELL01280,62,0.14516129032258066,4.3,Platform Fulfilled,14.758064516129032,18196.025999999998,14.52,20.1,Low Risk
SELL01281,52,0.3269230769230769,3.5,Platform Fulfilled,15.865384615384615,12364.886999999999,32.69,35.8,Medium Risk
SELL01282,65,0.15384615384615385,3.2,Seller Fulfilled,18.23076923076923,6650.804999999999,15.38,30.8,Low Risk
SELL01283,54,0.16666666666666666,4.2,Seller Fulfilled,13.055555555555555,14737.176,16.67,20.9,Low Risk
SELL01284,96,0.4270833333333333,1.0,Platform Fulfilled,15.9375,247449.02399999998,42.71,59.6,Medium Risk
SELL01285,22,0.18181818181818182,3.1,Platform Fulfilled,13.863636363636363,4592.870999999999,18.18,30.4,Low Risk
SELL01286,78,0.1794871794871795,4.3,Seller Fulfilled,11.538461538461538,7416.549,17.95,19.9,Low Risk
SELL01287,39,0.2564102564102564,3.6,Seller Fulfilled,20.384615384615383,8937.4575,25.64,34.1,Medium Risk
SELL01288,58,0.2413793103448276,4.1,Seller Fulfilled,16.551724137931036,123820.87649999998,24.14,27.4,Low Risk
SELL01289,19,0.15789473684210525,5.0,Seller Fulfilled,18.157894736842106,8044.609499999999,15.79,17.4,Low Risk
SELL01290,23,0.17391304347826086,3.2,Seller Fulfilled,21.08695652173913,7649.897999999999,17.39,33.5,Medium Risk
SELL01291,46,0.2391304347826087,4.0,Seller Fulfilled,14.021739130434783,10372.608,23.91,26.6,Low Risk
SELL01292,43,0.13953488372093023,4.1,Seller Fulfilled,12.790697674418604,34516.785,13.95,20.2,Low Risk
SELL01293,67,0.14925373134328357,4.8,Seller Fulfilled,12.388059701492537,52359.591,14.93,15.1,Low Risk
SELL01294,13,0.0,4.0,Seller Fulfilled,12.692307692307692,0.0,0.0,13.8,Low Risk
SELL01295,39,0.358974358974359,3.1,Seller Fulfilled,13.974358974358974,84738.74250000001,35.9,39.3,Medium Risk
SELL01296,49,0.5510204081632653,2.4,Seller Fulfilled,18.775510204081634,162925.1955,55.1,57.0,Medium Risk
SELL01297,40,0.225,4.4,Seller Fulfilled,13.25,6225.636,22.5,22.4,Low Risk
SELL01298,49,0.24489795918367346,3.8,Seller Fulfilled,19.693877551020407,43863.708,24.49,31.7,Low Risk
SELL01299,49,0.2653061224489796,4.3,Seller Fulfilled,18.571428571428573,2670.1169999999997,26.53,28.3,Low Risk
SELL01300,34,0.4117647058823529,3.0,Seller Fulfilled,12.941176470588236,41308.837499999994,41.18,42.1,Medium Risk
SELL01301,44,0.13636363636363635,4.9,Platform Fulfilled,16.59090909090909,19595.121000000003,13.64,16.2,Low Risk
SELL01302,34,0.20588235294117646,3.9,Seller Fulfilled,16.029411764705884,1936.1895,20.59,26.8,Low Risk
SELL01303,26,0.15384615384615385,4.7,Seller Fulfilled,12.884615384615385,1834.02,15.38,16.4,Low Risk
SELL01304,58,0.29310344827586204,3.3,Seller Fulfilled,20.603448275862068,10590.074999999999,29.31,38.4,Medium Risk
SELL01305,27,0.37037037037037035,3.7,Seller Fulfilled,19.444444444444443,64181.731499999994,37.04,38.6,Medium Risk
